method,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,0,84,0.5357,0.5873,0.5243,0.0724,0.0827,0.1598,0.2472,0.5494
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,1,84,0.6071,0.5901,0.5299,0.0712,0.0899,0.161,0.2472,0.5543
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,2,84,0.5595,0.572,0.5381,0.0765,0.0798,0.1592,0.2472,0.5418
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,3,84,0.5952,0.5824,0.5386,0.0644,0.0861,0.1598,0.2472,0.5515
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,4,84,0.6667,0.5888,0.5343,0.0688,0.0847,0.1518,0.2472,0.544
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,5,84,0.5952,0.5742,0.534,0.0681,0.0809,0.1598,0.2472,0.5314
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,nominal,6,84,0.5476,0.5733,0.535,0.0598,0.082,0.1549,0.2472,0.5324
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,0,84,0.5357,0.5453,0.5032,0.0805,0.0891,0.1647,0.2555,0.5342
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,1,84,0.5476,0.5426,0.5204,0.0762,0.098,0.165,0.2555,0.539
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,2,84,0.5357,0.5498,0.5293,0.0735,0.0926,0.1682,0.2555,0.5177
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,3,84,0.4881,0.5527,0.5218,0.0817,0.1012,0.1619,0.2555,0.5426
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,4,84,0.5476,0.5456,0.5279,0.0903,0.0958,0.166,0.2555,0.5269
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,5,84,0.6071,0.5505,0.5145,0.0904,0.0845,0.1645,0.2555,0.5136
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,seen_task_shift,6,84,0.5476,0.5452,0.5109,0.0837,0.0833,0.1619,0.2555,0.5178
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,0,84,0.631,0.5311,0.5188,0.0926,0.1043,0.1763,0.2606,0.522
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,1,84,0.6071,0.532,0.5065,0.0907,0.1009,0.1677,0.2606,0.5216
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,2,84,0.5476,0.5338,0.5007,0.0874,0.0933,0.1727,0.2606,0.5276
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,3,84,0.5714,0.532,0.5178,0.0919,0.1036,0.1744,0.2606,0.512
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,4,84,0.5357,0.5349,0.5293,0.0927,0.0987,0.1756,0.2606,0.5193
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,5,84,0.5833,0.5285,0.5271,0.086,0.1055,0.1687,0.2606,0.5196
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_object_shift,6,84,0.4881,0.5354,0.5084,0.0919,0.0982,0.1646,0.2606,0.5277
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,0,84,0.4524,0.5032,0.4888,0.1125,0.1027,0.1639,0.2645,0.5168
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,1,84,0.4881,0.4928,0.481,0.1175,0.1033,0.1647,0.2645,0.5103
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,2,84,0.4643,0.4954,0.4945,0.1021,0.1083,0.1755,0.2645,0.5187
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,3,84,0.5119,0.5026,0.4688,0.1234,0.1029,0.1747,0.2645,0.5302
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,4,84,0.4762,0.5003,0.4854,0.1163,0.1067,0.1745,0.2645,0.5298
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,5,84,0.5238,0.5104,0.4857,0.122,0.1036,0.1699,0.2645,0.5262
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,unseen_mechanism_shift,6,84,0.6071,0.4976,0.4893,0.1107,0.1035,0.1685,0.2645,0.5176
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,0,84,0.5476,0.4804,0.4888,0.1181,0.1189,0.1757,0.2715,0.5077
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,1,84,0.5,0.4679,0.4902,0.1099,0.1088,0.1734,0.2715,0.5041
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,2,84,0.4881,0.4545,0.4757,0.1138,0.1199,0.1759,0.2715,0.503
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,3,84,0.4762,0.4714,0.5066,0.1181,0.1083,0.1743,0.2715,0.5075
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,4,84,0.5238,0.4728,0.4855,0.1149,0.1048,0.1795,0.2715,0.4994
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,5,84,0.5714,0.4741,0.4896,0.1226,0.1203,0.1718,0.2715,0.5025
failure_prediction_selection,tactile_contact_rich,irreversible_side_effect_gap,combined_stress,6,84,0.5,0.4642,0.5038,0.1166,0.1125,0.1752,0.2715,0.5164
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,0,84,0.5357,0.5742,0.5233,0.1086,0.0905,0.1663,0.2472,0.5421
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,1,84,0.5833,0.5594,0.5396,0.1023,0.0909,0.1585,0.2472,0.5284
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,2,84,0.5238,0.5608,0.5335,0.1003,0.0934,0.1592,0.2472,0.5486
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,3,84,0.5119,0.5509,0.5246,0.1056,0.0914,0.1584,0.2472,0.5435
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,4,84,0.7143,0.5662,0.5312,0.0961,0.0824,0.155,0.2472,0.5372
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,5,84,0.5357,0.5589,0.5397,0.097,0.0919,0.1597,0.2472,0.5438
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,nominal,6,84,0.5952,0.5618,0.531,0.1024,0.0917,0.1663,0.2472,0.5276
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,0,84,0.5595,0.5139,0.531,0.1234,0.0991,0.1629,0.2555,0.5242
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,1,84,0.4762,0.5243,0.5182,0.1194,0.1047,0.1618,0.2555,0.5323
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,2,84,0.4048,0.5205,0.5214,0.1267,0.1078,0.1675,0.2555,0.5072
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,3,84,0.4524,0.5115,0.5198,0.1173,0.1051,0.1666,0.2555,0.5496
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,4,84,0.619,0.5294,0.5371,0.1258,0.1023,0.1671,0.2555,0.5295
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,5,84,0.5476,0.5185,0.5167,0.1186,0.1046,0.1697,0.2555,0.5488
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,seen_task_shift,6,84,0.5476,0.5235,0.5311,0.1183,0.1035,0.1661,0.2555,0.5352
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,0,84,0.4405,0.4957,0.515,0.1252,0.1149,0.1644,0.2606,0.5344
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,1,84,0.369,0.4982,0.497,0.1352,0.0958,0.1701,0.2606,0.5152
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,2,84,0.5,0.4976,0.5321,0.1403,0.1071,0.1626,0.2606,0.5244
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,3,84,0.4167,0.4905,0.5215,0.1446,0.1051,0.1781,0.2606,0.5219
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,4,84,0.4405,0.4913,0.5019,0.1318,0.1056,0.1715,0.2606,0.5221
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,5,84,0.3929,0.4869,0.5033,0.1387,0.1113,0.1723,0.2606,0.5262
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_object_shift,6,84,0.5833,0.4957,0.5087,0.1366,0.1192,0.1634,0.2606,0.5417
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,0,84,0.5238,0.4531,0.4897,0.1728,0.1147,0.1666,0.2645,0.516
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,1,84,0.369,0.4676,0.4924,0.1681,0.123,0.1809,0.2645,0.5218
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,2,84,0.3929,0.4612,0.4817,0.1675,0.1153,0.1801,0.2645,0.5137
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,3,84,0.5,0.4689,0.4848,0.1715,0.119,0.1626,0.2645,0.5304
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,4,84,0.4286,0.4523,0.4907,0.1656,0.1177,0.1666,0.2645,0.5234
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,5,84,0.5238,0.4584,0.508,0.1632,0.1228,0.1752,0.2645,0.5294
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,unseen_mechanism_shift,6,84,0.5714,0.4527,0.4722,0.1637,0.116,0.1774,0.2645,0.524
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,0,84,0.4762,0.4375,0.4947,0.1709,0.1277,0.1784,0.2715,0.5159
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,1,84,0.4286,0.4269,0.4856,0.1661,0.1304,0.1785,0.2715,0.4999
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,2,84,0.3333,0.4354,0.4811,0.1706,0.129,0.1781,0.2715,0.5055
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,3,84,0.4048,0.4342,0.5008,0.1752,0.132,0.1791,0.2715,0.5142
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,4,84,0.4762,0.4307,0.4811,0.1705,0.1244,0.1823,0.2715,0.5172
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,5,84,0.4881,0.4239,0.4941,0.1709,0.1297,0.1744,0.2715,0.5144
failure_prediction_selection,tactile_contact_rich,combined_coverage_gap,combined_stress,6,84,0.4762,0.4234,0.4925,0.1697,0.1319,0.1736,0.2715,0.512
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,0,84,0.5833,0.6079,0.5247,0.0273,0.0576,0.1575,0.2472,0.5308
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,1,84,0.631,0.6184,0.5274,0.037,0.0499,0.1623,0.2472,0.5321
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,2,84,0.631,0.6072,0.5406,0.03,0.0488,0.1602,0.2472,0.5452
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,3,84,0.619,0.6134,0.5199,0.0244,0.0533,0.1602,0.2472,0.5568
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,4,84,0.5595,0.6105,0.5424,0.0238,0.0527,0.1629,0.2472,0.5601
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,5,84,0.5952,0.6092,0.5281,0.0328,0.0488,0.1553,0.2472,0.5451
failure_prediction_selection,deformable_objects,nominal_coverage,nominal,6,84,0.5714,0.5998,0.5327,0.0221,0.052,0.1681,0.2472,0.5324
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,0,84,0.631,0.5924,0.5125,0.0337,0.0574,0.1607,0.2555,0.5332
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,1,84,0.5833,0.5879,0.5258,0.035,0.0545,0.165,0.2555,0.5244
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,2,84,0.6905,0.5826,0.5128,0.0304,0.0507,0.1609,0.2555,0.5278
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,3,84,0.5714,0.5928,0.536,0.0202,0.0488,0.1687,0.2555,0.5343
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,4,84,0.5833,0.5985,0.5279,0.0263,0.0513,0.1599,0.2555,0.5317
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,5,84,0.6905,0.5867,0.5018,0.0359,0.0543,0.1539,0.2555,0.5216
failure_prediction_selection,deformable_objects,nominal_coverage,seen_task_shift,6,84,0.5595,0.5866,0.5094,0.0348,0.0458,0.1674,0.2555,0.5279
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,0,84,0.5952,0.5628,0.506,0.0368,0.0486,0.1714,0.2606,0.5219
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,1,84,0.6071,0.5812,0.5186,0.0355,0.0481,0.1687,0.2606,0.5266
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,2,84,0.5119,0.5746,0.4888,0.0323,0.0471,0.1735,0.2606,0.5316
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,3,84,0.6071,0.5689,0.5251,0.0276,0.0603,0.1697,0.2606,0.5171
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,4,84,0.6429,0.5769,0.5039,0.0252,0.0547,0.1757,0.2606,0.5302
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,5,84,0.5476,0.5711,0.5158,0.0395,0.0479,0.1762,0.2606,0.5234
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_object_shift,6,84,0.5357,0.5792,0.5127,0.0384,0.0524,0.1675,0.2606,0.5177
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,0,84,0.5476,0.568,0.4758,0.0379,0.0561,0.1775,0.2645,0.5157
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,1,84,0.5714,0.5527,0.4799,0.0361,0.0531,0.1695,0.2645,0.5103
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,2,84,0.5,0.5613,0.4959,0.0459,0.0394,0.1681,0.2645,0.5183
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,3,84,0.5476,0.5504,0.4845,0.0444,0.0648,0.1666,0.2645,0.5109
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,4,84,0.5238,0.5602,0.4926,0.0375,0.0535,0.1746,0.2645,0.5253
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,5,84,0.4524,0.552,0.4723,0.039,0.0543,0.174,0.2645,0.5073
failure_prediction_selection,deformable_objects,nominal_coverage,unseen_mechanism_shift,6,84,0.5714,0.5508,0.4869,0.0371,0.0525,0.1723,0.2645,0.5041
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,0,84,0.5476,0.5279,0.5052,0.0386,0.053,0.1804,0.2715,0.4917
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,1,84,0.5595,0.5326,0.4954,0.05,0.0594,0.1827,0.2715,0.5072
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,2,84,0.5,0.5352,0.4953,0.042,0.0507,0.1804,0.2715,0.5285
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,3,84,0.4762,0.5415,0.4732,0.041,0.0581,0.1772,0.2715,0.5038
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,4,84,0.4405,0.5473,0.4934,0.0453,0.0467,0.1765,0.2715,0.505
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,5,84,0.5714,0.5413,0.4941,0.0312,0.0559,0.1706,0.2715,0.5179
failure_prediction_selection,deformable_objects,nominal_coverage,combined_stress,6,84,0.619,0.5502,0.4825,0.0355,0.0455,0.1725,0.2715,0.5132
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,0,84,0.6548,0.5734,0.5288,0.0684,0.0836,0.161,0.2472,0.5253
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,1,84,0.6071,0.583,0.5372,0.0638,0.0759,0.1574,0.2472,0.5556
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,2,84,0.631,0.5899,0.5376,0.0693,0.0818,0.1544,0.2472,0.5515
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,3,84,0.619,0.5949,0.5231,0.0634,0.0797,0.1628,0.2472,0.5414
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,4,84,0.5595,0.586,0.5374,0.0723,0.074,0.1589,0.2472,0.5407
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,5,84,0.631,0.6049,0.5561,0.0612,0.0843,0.1582,0.2472,0.5567
failure_prediction_selection,deformable_objects,contact_transition_gap,nominal,6,84,0.619,0.5838,0.5249,0.0571,0.0815,0.1576,0.2472,0.5395
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,0,84,0.5357,0.5547,0.5301,0.0698,0.0781,0.1626,0.2555,0.537
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,1,84,0.5119,0.558,0.5101,0.0719,0.0808,0.1695,0.2555,0.5481
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,2,84,0.5952,0.559,0.5223,0.0676,0.0913,0.1567,0.2555,0.5224
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,3,84,0.5952,0.5602,0.5111,0.0714,0.094,0.1688,0.2555,0.5204
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,4,84,0.5595,0.5643,0.5212,0.0819,0.0984,0.166,0.2555,0.5386
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,5,84,0.5238,0.5595,0.5215,0.071,0.0833,0.1701,0.2555,0.5323
failure_prediction_selection,deformable_objects,contact_transition_gap,seen_task_shift,6,84,0.6071,0.5485,0.5358,0.0837,0.088,0.1649,0.2555,0.5219
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,0,84,0.6071,0.5332,0.5034,0.083,0.0886,0.1697,0.2606,0.5197
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,1,84,0.5,0.5312,0.5199,0.0745,0.0894,0.1666,0.2606,0.5232
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,2,84,0.5119,0.537,0.5104,0.0883,0.0896,0.1612,0.2606,0.5272
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,3,84,0.4881,0.5423,0.5159,0.0826,0.0901,0.1716,0.2606,0.5339
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,4,84,0.5,0.5253,0.5075,0.0857,0.1015,0.1695,0.2606,0.5217
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,5,84,0.6071,0.5233,0.5096,0.0897,0.0869,0.1709,0.2606,0.5366
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_object_shift,6,84,0.5357,0.5218,0.5266,0.0748,0.0872,0.17,0.2606,0.5343
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,0,84,0.4762,0.5074,0.4901,0.0917,0.0979,0.1652,0.2645,0.5229
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,1,84,0.4881,0.5147,0.502,0.1033,0.0982,0.1788,0.2645,0.5218
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,2,84,0.5714,0.5053,0.4791,0.095,0.0922,0.1622,0.2645,0.5212
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,3,84,0.4762,0.5117,0.499,0.1068,0.0978,0.1671,0.2645,0.5207
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,4,84,0.5833,0.5128,0.4858,0.0938,0.0891,0.1738,0.2645,0.5234
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,5,84,0.5238,0.501,0.4785,0.0975,0.0943,0.1721,0.2645,0.5255
failure_prediction_selection,deformable_objects,contact_transition_gap,unseen_mechanism_shift,6,84,0.4643,0.5221,0.4794,0.0952,0.0795,0.1739,0.2645,0.5279
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,0,84,0.5,0.4875,0.4879,0.0964,0.0993,0.1766,0.2715,0.5077
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,1,84,0.4048,0.4985,0.4805,0.1062,0.1118,0.1775,0.2715,0.519
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,2,84,0.5238,0.4854,0.4801,0.1049,0.1034,0.171,0.2715,0.5242
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,3,84,0.5833,0.4904,0.4796,0.101,0.1087,0.1816,0.2715,0.5173
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,4,84,0.4167,0.4829,0.4627,0.1003,0.1087,0.1803,0.2715,0.5082
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,5,84,0.369,0.4985,0.4724,0.1051,0.1014,0.1739,0.2715,0.523
failure_prediction_selection,deformable_objects,contact_transition_gap,combined_stress,6,84,0.5,0.4863,0.4764,0.0895,0.1068,0.1785,0.2715,0.5068
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,0,84,0.5119,0.5865,0.5464,0.0656,0.08,0.1541,0.2472,0.5486
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,1,84,0.619,0.5875,0.5283,0.074,0.0842,0.1561,0.2472,0.5323
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,2,84,0.5476,0.5865,0.5416,0.0631,0.0815,0.1533,0.2472,0.5463
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,3,84,0.5238,0.5791,0.4991,0.0559,0.0828,0.1596,0.2472,0.5358
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,4,84,0.5238,0.5901,0.5496,0.0648,0.0852,0.1624,0.2472,0.543
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,5,84,0.631,0.5801,0.5367,0.0695,0.0778,0.1635,0.2472,0.5473
failure_prediction_selection,deformable_objects,force_tactile_gap,nominal,6,84,0.5238,0.5796,0.5211,0.0632,0.085,0.1577,0.2472,0.5426
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,0,84,0.5952,0.5566,0.5309,0.083,0.0977,0.1645,0.2555,0.5244
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,1,84,0.5357,0.5429,0.5146,0.0763,0.0931,0.1669,0.2555,0.5368
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,2,84,0.5357,0.5457,0.5154,0.0923,0.0958,0.1656,0.2555,0.5416
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,3,84,0.5,0.533,0.5381,0.0856,0.0847,0.1626,0.2555,0.5357
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,4,84,0.631,0.5398,0.534,0.0801,0.0859,0.1717,0.2555,0.5294
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,5,84,0.4286,0.5416,0.5172,0.0798,0.0857,0.1662,0.2555,0.5275
failure_prediction_selection,deformable_objects,force_tactile_gap,seen_task_shift,6,84,0.4167,0.5426,0.5262,0.0893,0.0872,0.1591,0.2555,0.5339
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,0,84,0.5476,0.5252,0.501,0.0883,0.0899,0.1669,0.2606,0.5149
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,1,84,0.5714,0.5161,0.507,0.0816,0.0977,0.1678,0.2606,0.5378
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,2,84,0.4167,0.5118,0.4918,0.0991,0.1012,0.1717,0.2606,0.525
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,3,84,0.5833,0.5258,0.518,0.0942,0.0975,0.1682,0.2606,0.5278
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,4,84,0.5595,0.522,0.5103,0.0931,0.095,0.1674,0.2606,0.5201
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,5,84,0.4881,0.5206,0.4843,0.09,0.0924,0.172,0.2606,0.5259
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_object_shift,6,84,0.4762,0.5207,0.5206,0.0915,0.0862,0.1714,0.2606,0.5303
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,0,84,0.6429,0.5022,0.5064,0.115,0.106,0.173,0.2645,0.5178
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,1,84,0.5833,0.4982,0.4876,0.1061,0.1024,0.1754,0.2645,0.5332
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,2,84,0.5,0.497,0.4787,0.104,0.093,0.1713,0.2645,0.5134
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,3,84,0.5,0.4925,0.4717,0.0994,0.0958,0.1768,0.2645,0.5314
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,4,84,0.5952,0.4916,0.5036,0.1086,0.1016,0.1685,0.2645,0.5192
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,5,84,0.4881,0.5035,0.4774,0.1201,0.0953,0.1696,0.2645,0.5158
failure_prediction_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,6,84,0.4405,0.5042,0.5001,0.0991,0.0939,0.1728,0.2645,0.5228
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,0,84,0.4524,0.4754,0.4943,0.1103,0.1122,0.1743,0.2715,0.5076
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,1,84,0.5,0.475,0.4794,0.1114,0.104,0.1804,0.2715,0.5198
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,2,84,0.619,0.4687,0.4989,0.1136,0.1088,0.1751,0.2715,0.5126
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,3,84,0.5,0.4691,0.4884,0.1235,0.0973,0.1784,0.2715,0.4982
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,4,84,0.4881,0.4763,0.4952,0.1059,0.1121,0.1752,0.2715,0.5184
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,5,84,0.5119,0.474,0.4824,0.1055,0.1103,0.1691,0.2715,0.5068
failure_prediction_selection,deformable_objects,force_tactile_gap,combined_stress,6,84,0.4643,0.4819,0.4841,0.108,0.1161,0.1823,0.2715,0.5154
failure_prediction_selection,deformable_objects,recovery_gap,nominal,0,84,0.5595,0.5753,0.524,0.0749,0.0859,0.1634,0.2472,0.5429
