method,catalog_family,regime,split,success,success_ci95,success_probability,success_probability_ci95,utility,utility_ci95,mechanism_recall,mechanism_recall_ci95,rare_mechanism_recall,rare_mechanism_recall_ci95,coverage_false_negative,coverage_false_negative_ci95,tail_mechanism_failure,tail_mechanism_failure_ci95,unsafe_deployment_failure,unsafe_deployment_failure_ci95,redundancy_rate,redundancy_rate_ci95,selection_cost,selection_cost_ci95,annotation_burden,annotation_burden_ci95,label_noise_risk,label_noise_risk_ci95,schema_mismatch_rate,schema_mismatch_rate_ci95,provenance_risk,provenance_risk_ci95,calibration_ece,calibration_ece_ci95,audit_risk_score,audit_risk_score_ci95,regret_to_oracle,regret_to_oracle_ci95,groups
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,long_horizon_gap,object_shift,0.566667,0.053344,0.630296,0.00538,0.632127,0.053302,0.624208,0.006566,0.517057,0.006078,0.025764,0.002209,0.055772,0.002036,0.028141,0.001623,0.119446,0.001748,0.223886,0.0,0.14484,0.0,0.03543,0.001497,0.041029,0.001682,0.035648,0.002418,0.028713,0.001479,0.081664,0.002949,0.197946,0.10088,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,long_horizon_gap,embodiment_shift,0.633333,0.144457,0.617655,0.003182,0.688928,0.1383,0.622,0.003339,0.504246,0.004236,0.032801,0.001431,0.059139,0.003382,0.030978,0.002677,0.11871,0.002421,0.226286,0.0,0.146647,0.0,0.035844,0.001505,0.0529,0.001707,0.038033,0.002348,0.031221,0.001362,0.092644,0.002847,0.235437,0.125218,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,long_horizon_gap,mechanism_shift,0.566667,0.130667,0.606615,0.005214,0.618686,0.122691,0.600271,0.004969,0.502768,0.005705,0.034429,0.001371,0.065458,0.002347,0.029647,0.001896,0.122561,0.001637,0.229166,0.0,0.14873,0.0,0.037724,0.002268,0.045845,0.001505,0.039959,0.001637,0.032088,0.001155,0.098346,0.002264,0.297673,0.122849,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,long_horizon_gap,sensor_modality_shift,0.55,0.138165,0.602118,0.005811,0.60255,0.129793,0.606218,0.006033,0.504468,0.005981,0.035713,0.002296,0.064311,0.003308,0.03,0.001888,0.122688,0.002143,0.230126,0.0,0.149504,0.0,0.038591,0.001264,0.045744,0.001145,0.041103,0.000882,0.032794,0.000684,0.098946,0.003024,0.250327,0.102986,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,long_horizon_gap,provenance_label_shift,0.733333,0.087111,0.597345,0.002657,0.783348,0.080424,0.598008,0.007298,0.497247,0.005173,0.036657,0.002079,0.067319,0.002921,0.031832,0.001517,0.123342,0.001623,0.231086,0.0,0.15114,0.0,0.041,0.001948,0.048329,0.002242,0.050196,0.001517,0.032558,0.001322,0.103061,0.002855,0.107703,0.069216,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,long_horizon_gap,heldout_combined_catalog_gap,0.566667,0.130667,0.584143,0.002465,0.618584,0.130897,0.588673,0.004676,0.492314,0.007947,0.041868,0.002317,0.073653,0.002545,0.03316,0.001634,0.126531,0.002579,0.234446,0.0,0.153351,0.0,0.037864,0.001367,0.052435,0.001866,0.051162,0.002585,0.03322,0.001189,0.113688,0.002961,0.278767,0.168511,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,nominal_catalog,0.65,0.09045,0.663506,0.003724,0.721114,0.090445,0.638908,0.008271,0.527287,0.006784,0.022877,0.003123,0.041711,0.004302,0.029437,0.002154,0.11257,0.001813,0.215726,0.0,0.139659,0.0,0.037074,0.002038,0.045207,0.00106,0.032551,0.002108,0.025351,0.000853,0.068878,0.005364,0.19172,0.086027,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,task_shift,0.633333,0.126985,0.638965,0.004211,0.693049,0.119006,0.628059,0.00414,0.523831,0.006021,0.025886,0.002779,0.051898,0.002345,0.031649,0.002322,0.1155,0.001701,0.221006,0.0,0.143471,0.0,0.039173,0.001743,0.049431,0.002133,0.034288,0.001442,0.027477,0.001267,0.080633,0.00248,0.28237,0.10897,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,object_shift,0.616667,0.109432,0.627646,0.003808,0.680388,0.109746,0.622379,0.006543,0.513527,0.004086,0.027595,0.002273,0.055067,0.003217,0.034713,0.002742,0.118111,0.00152,0.223886,0.0,0.145566,0.0,0.038191,0.001494,0.04957,0.001004,0.03689,0.001223,0.030059,0.001279,0.086251,0.004737,0.178386,0.103232,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,embodiment_shift,0.6,0.139446,0.618918,0.002085,0.65896,0.139739,0.613053,0.005549,0.507347,0.006655,0.034729,0.002035,0.060272,0.002374,0.037335,0.001356,0.119677,0.001875,0.226286,0.0,0.147437,0.0,0.038777,0.002319,0.068634,0.001602,0.039837,0.001613,0.032684,0.001527,0.0986,0.003382,0.277694,0.151887,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,mechanism_shift,0.583333,0.100391,0.606824,0.003388,0.639831,0.10037,0.592298,0.00582,0.501836,0.007088,0.030489,0.002797,0.063435,0.002137,0.035194,0.001995,0.121234,0.001459,0.229166,0.0,0.149569,0.0,0.040444,0.001324,0.057142,0.001956,0.03869,0.002491,0.032975,0.00134,0.095662,0.004343,0.171176,0.109834,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,sensor_modality_shift,0.55,0.146495,0.602329,0.004706,0.600715,0.138606,0.601889,0.004863,0.497287,0.005746,0.032586,0.002278,0.065565,0.002528,0.035812,0.001563,0.120825,0.002606,0.230126,0.0,0.150384,0.0,0.039973,0.002583,0.059994,0.00213,0.041762,0.001752,0.033694,0.001328,0.099666,0.004143,0.264322,0.13622,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,provenance_label_shift,0.55,0.098,0.595885,0.004401,0.603773,0.097497,0.597186,0.003735,0.49702,0.006165,0.038414,0.0017,0.069524,0.003211,0.036582,0.001267,0.125547,0.001548,0.231086,0.0,0.152328,0.0,0.04218,0.002225,0.061085,0.001014,0.055248,0.001753,0.034345,0.001843,0.108849,0.00248,0.210961,0.123868,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,embodiment_schema_gap,heldout_combined_catalog_gap,0.516667,0.113683,0.580881,0.00329,0.566826,0.113728,0.590676,0.005514,0.485929,0.007901,0.03977,0.002278,0.074615,0.002375,0.040948,0.001471,0.126023,0.001897,0.234446,0.0,0.15453,0.0,0.043063,0.002041,0.069261,0.001452,0.054737,0.002081,0.035477,0.001013,0.116205,0.003279,0.234738,0.141619,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,nominal_catalog,0.583333,0.13987,0.661528,0.006241,0.653868,0.140513,0.632906,0.00644,0.532991,0.005945,0.022149,0.001489,0.042092,0.002377,0.029289,0.002154,0.110416,0.002491,0.215726,0.0,0.142662,0.0,0.046389,0.001586,0.039147,0.001,0.03852,0.002084,0.02587,0.000875,0.068363,0.002498,0.192432,0.139242,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,task_shift,0.6,0.111045,0.638331,0.003255,0.665315,0.111713,0.627427,0.005747,0.516113,0.004876,0.028695,0.002809,0.049417,0.00197,0.032394,0.001281,0.114575,0.002211,0.221006,0.0,0.146808,0.0,0.048708,0.001934,0.042919,0.00249,0.041037,0.001454,0.028616,0.000934,0.081954,0.003226,0.221067,0.127422,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,object_shift,0.65,0.132916,0.630378,0.00384,0.700408,0.118953,0.623664,0.005901,0.513806,0.004996,0.028908,0.002787,0.05527,0.004108,0.032256,0.001927,0.117581,0.002481,0.223886,0.0,0.149103,0.0,0.048814,0.001867,0.044126,0.001104,0.042653,0.001785,0.029442,0.001319,0.086489,0.003979,0.104133,0.108269,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,embodiment_shift,0.583333,0.111578,0.6161,0.003692,0.636647,0.102711,0.612821,0.005793,0.506305,0.008944,0.030714,0.002611,0.058915,0.002041,0.035947,0.0015,0.119711,0.001657,0.226286,0.0,0.151288,0.0,0.050809,0.002086,0.05712,0.001859,0.045544,0.002634,0.030212,0.001071,0.092874,0.003171,0.224124,0.118057,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,mechanism_shift,0.55,0.169041,0.603494,0.003444,0.599017,0.16265,0.59409,0.003953,0.493716,0.004452,0.033678,0.002245,0.067186,0.001867,0.035432,0.001653,0.121565,0.001267,0.229166,0.0,0.153667,0.0,0.053782,0.00134,0.046998,0.002417,0.049817,0.002548,0.032829,0.00128,0.101783,0.002949,0.246659,0.143375,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,sensor_modality_shift,0.666667,0.128839,0.602305,0.002807,0.710687,0.116979,0.603906,0.008777,0.502252,0.00607,0.036778,0.002833,0.069175,0.003982,0.036131,0.001236,0.123318,0.001739,0.230126,0.0,0.154683,0.0,0.05604,0.001488,0.050455,0.002035,0.049943,0.001271,0.033342,0.001736,0.106725,0.004834,0.163587,0.123732,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,provenance_label_shift,0.533333,0.094927,0.598499,0.004529,0.586378,0.094841,0.599006,0.004861,0.498532,0.005777,0.035751,0.002044,0.071271,0.001616,0.039449,0.002092,0.123497,0.003117,0.231086,0.0,0.158118,0.0,0.062084,0.002271,0.051561,0.002083,0.067155,0.002138,0.033843,0.001352,0.108928,0.002291,0.257237,0.131847,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,provenance_label_gap,heldout_combined_catalog_gap,0.566667,0.087111,0.579632,0.004858,0.613824,0.087079,0.582236,0.006654,0.494253,0.004316,0.042769,0.003047,0.080076,0.002491,0.041775,0.000826,0.128111,0.001825,0.234446,0.0,0.160274,0.0,0.064826,0.001445,0.05945,0.001167,0.065304,0.001286,0.035776,0.001408,0.123714,0.003867,0.217415,0.121899,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,nominal_catalog,0.666667,0.084345,0.650289,0.003782,0.735545,0.08428,0.641484,0.002272,0.528603,0.005345,0.033543,0.002586,0.044073,0.002438,0.032078,0.001255,0.111672,0.001824,0.215726,0.0,0.141815,0.0,0.044571,0.002083,0.042942,0.001908,0.037231,0.001885,0.027108,0.001291,0.082637,0.001948,0.215782,0.093726,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,task_shift,0.65,0.225534,0.625618,0.004292,0.693222,0.213551,0.630975,0.004132,0.517099,0.006896,0.043677,0.001813,0.058042,0.002337,0.037655,0.002111,0.114453,0.00153,0.221006,0.0,0.145867,0.0,0.044698,0.001719,0.048368,0.001909,0.040804,0.001695,0.030875,0.000795,0.106035,0.002805,0.188527,0.173952,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,object_shift,0.616667,0.085045,0.616761,0.002786,0.676741,0.085568,0.626515,0.007058,0.510374,0.004673,0.043288,0.002373,0.0616,0.001736,0.036036,0.0017,0.116175,0.001313,0.223886,0.0,0.148106,0.0,0.046486,0.001754,0.048252,0.001537,0.042266,0.001329,0.031413,0.001342,0.107507,0.001892,0.225503,0.115314,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,embodiment_shift,0.65,0.113683,0.602176,0.003453,0.700767,0.106931,0.618909,0.003786,0.510042,0.004378,0.048101,0.001717,0.066226,0.002104,0.041584,0.001444,0.118622,0.00226,0.226286,0.0,0.150201,0.0,0.047281,0.001586,0.063578,0.002132,0.044896,0.001864,0.033342,0.001523,0.118562,0.002617,0.106855,0.085284,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,mechanism_shift,0.65,0.102726,0.590214,0.005202,0.695935,0.095583,0.597717,0.00439,0.500943,0.004942,0.053903,0.001498,0.07436,0.001988,0.040272,0.002498,0.123231,0.001411,0.229166,0.0,0.15251,0.0,0.050263,0.001882,0.053538,0.001503,0.048599,0.001608,0.034117,0.001241,0.129809,0.00169,0.227573,0.105505,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,sensor_modality_shift,0.633333,0.167278,0.587325,0.004888,0.684526,0.16712,0.602684,0.006186,0.503705,0.005636,0.052065,0.002522,0.077553,0.003084,0.039963,0.001813,0.124436,0.002118,0.230126,0.0,0.153469,0.0,0.050142,0.001587,0.054962,0.001894,0.049986,0.00246,0.034519,0.001252,0.130211,0.003656,0.217774,0.179263,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,provenance_label_shift,0.583333,0.087789,0.579721,0.004292,0.630944,0.088103,0.595302,0.006411,0.490862,0.006891,0.055944,0.001706,0.078971,0.004189,0.043121,0.001616,0.12269,0.002236,0.231086,0.0,0.156485,0.0,0.058074,0.002145,0.058039,0.001886,0.062871,0.001534,0.035814,0.001156,0.136733,0.001902,0.201452,0.076372,10
proposed_mechanism_coverage_audit_v4,libero_instruction_manipulation,combined_catalog_gap,heldout_combined_catalog_gap,0.55,0.098,0.56045,0.003648,0.593848,0.098457,0.59016,0.006305,0.490797,0.008421,0.061334,0.002273,0.088385,0.003188,0.046492,0.00151,0.126223,0.002163,0.234446,0.0,0.158655,0.0,0.05665,0.002097,0.063951,0.002889,0.064239,0.001951,0.038514,0.001599,0.150869,0.002206,0.233854,0.109586,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,nominal_catalog,0.7,0.144457,0.657034,0.005297,0.76099,0.131994,0.636597,0.005004,0.532006,0.004157,0.005651,0.002678,0.03607,0.0021,0.022492,0.002296,0.112071,0.001813,0.215726,0.0,0.137578,0.0,0.028475,0.001797,0.033814,0.001787,0.028996,0.00183,0.022316,0.001451,0.04395,0.003419,0.15066,0.116113,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,task_shift,0.6,0.183503,0.639594,0.002661,0.658167,0.17073,0.620922,0.007129,0.51532,0.006703,0.006196,0.003163,0.035274,0.002202,0.020722,0.001925,0.115939,0.002418,0.221006,0.0,0.141158,0.0,0.030634,0.002396,0.03356,0.001474,0.029837,0.001175,0.024593,0.001421,0.043013,0.003714,0.246829,0.150504,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,object_shift,0.533333,0.136002,0.63545,0.004393,0.605435,0.135624,0.621085,0.007334,0.510781,0.005453,0.004035,0.001415,0.035882,0.002147,0.02193,0.001413,0.117782,0.001647,0.223886,0.0,0.143114,0.0,0.029854,0.002204,0.035746,0.00092,0.031444,0.001377,0.026326,0.001143,0.041912,0.002384,0.221893,0.158814,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,embodiment_shift,0.533333,0.117277,0.625477,0.005504,0.602984,0.117622,0.616937,0.004143,0.505842,0.0048,0.00749,0.002675,0.037602,0.003277,0.022979,0.002388,0.12087,0.001327,0.226286,0.0,0.14477,0.0,0.029994,0.001816,0.043815,0.001708,0.031724,0.002183,0.028028,0.000561,0.047181,0.004399,0.152944,0.129337,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,mechanism_shift,0.65,0.076222,0.615868,0.004268,0.717628,0.076334,0.60098,0.004371,0.50336,0.004644,0.006657,0.001512,0.036982,0.002804,0.021625,0.001611,0.122951,0.002011,0.229166,0.0,0.146734,0.0,0.030724,0.002147,0.040018,0.002003,0.032809,0.002372,0.0303,0.001162,0.045205,0.003066,0.142866,0.087012,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,sensor_modality_shift,0.583333,0.111578,0.609976,0.003387,0.649518,0.111577,0.597798,0.007163,0.499399,0.006937,0.008684,0.002436,0.039062,0.002172,0.022337,0.001265,0.123272,0.001746,0.230126,0.0,0.14741,0.0,0.030717,0.001104,0.040036,0.001441,0.036006,0.00234,0.029669,0.001055,0.049149,0.002323,0.196967,0.122946,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,provenance_label_shift,0.683333,0.113683,0.605028,0.0032,0.749572,0.113154,0.602167,0.004659,0.495196,0.003703,0.007438,0.00278,0.03924,0.00271,0.02266,0.001772,0.123868,0.002099,0.231086,0.0,0.148317,0.0,0.032887,0.001655,0.041385,0.001821,0.0453,0.001635,0.029544,0.001185,0.048198,0.004534,0.093611,0.090875,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,nominal_metadata,heldout_combined_catalog_gap,0.566667,0.099798,0.593206,0.004197,0.631572,0.099666,0.59724,0.004307,0.497579,0.006491,0.00845,0.003383,0.039858,0.001689,0.023564,0.002365,0.127875,0.001771,0.234446,0.0,0.150549,0.0,0.030518,0.001352,0.045672,0.002139,0.044878,0.001535,0.031604,0.000971,0.050125,0.004204,0.227368,0.128614,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,nominal_catalog,0.666667,0.14609,0.650342,0.002375,0.7255,0.132405,0.640749,0.003673,0.529765,0.005769,0.019334,0.002479,0.040186,0.002393,0.0249,0.001755,0.111967,0.001805,0.215726,0.0,0.138428,0.0,0.03115,0.001548,0.033337,0.001471,0.030607,0.002182,0.024197,0.001493,0.061924,0.003899,0.151439,0.121736,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,task_shift,0.65,0.123674,0.630041,0.003885,0.711149,0.116269,0.629033,0.005815,0.513295,0.006424,0.023091,0.002108,0.049394,0.003124,0.025988,0.001325,0.115496,0.002295,0.221006,0.0,0.142102,0.0,0.032861,0.00211,0.03759,0.002474,0.031008,0.001664,0.027404,0.001783,0.07313,0.002842,0.238407,0.126865,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,object_shift,0.65,0.141556,0.6173,0.00305,0.710108,0.135072,0.625251,0.006569,0.511919,0.003097,0.022935,0.002227,0.052151,0.003086,0.027516,0.001846,0.116776,0.001393,0.223886,0.0,0.144115,0.0,0.032244,0.001651,0.039518,0.001415,0.03329,0.001887,0.028287,0.001288,0.075807,0.002419,0.189061,0.149968,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,embodiment_shift,0.733333,0.147704,0.60902,0.002705,0.783537,0.138555,0.61991,0.00574,0.507326,0.006494,0.025596,0.003011,0.061144,0.002398,0.028241,0.001905,0.121663,0.001829,0.226286,0.0,0.145859,0.0,0.034249,0.001542,0.048459,0.00116,0.036252,0.001123,0.031162,0.000696,0.085575,0.004063,0.170151,0.133786,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,mechanism_shift,0.516667,0.149697,0.588461,0.003246,0.574165,0.150389,0.596336,0.008012,0.49892,0.008157,0.033387,0.003252,0.065181,0.001482,0.030095,0.002462,0.123472,0.002277,0.229166,0.0,0.147892,0.0,0.033547,0.001436,0.042834,0.002042,0.035548,0.000776,0.030707,0.000812,0.097321,0.004041,0.252482,0.15081,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,sensor_modality_shift,0.716667,0.069723,0.586546,0.004542,0.775078,0.069735,0.605336,0.007306,0.500378,0.005943,0.03085,0.002184,0.066821,0.001904,0.031083,0.001371,0.123563,0.002006,0.230126,0.0,0.148624,0.0,0.035676,0.002339,0.045826,0.00156,0.038294,0.00158,0.031077,0.000969,0.096507,0.003443,0.09602,0.077979,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,provenance_label_shift,0.566667,0.111045,0.583391,0.00361,0.624248,0.110769,0.599311,0.004395,0.490588,0.00531,0.02794,0.002316,0.063613,0.00222,0.032002,0.001528,0.122698,0.001317,0.231086,0.0,0.149955,0.0,0.038828,0.00169,0.045243,0.00215,0.050347,0.002002,0.03214,0.001686,0.09165,0.003405,0.140035,0.121415,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,contact_transition_gap,heldout_combined_catalog_gap,0.483333,0.132916,0.570505,0.005294,0.537438,0.132839,0.593838,0.002639,0.494825,0.007718,0.035482,0.002327,0.073968,0.002422,0.031522,0.001994,0.128125,0.001895,0.234446,0.0,0.152174,0.0,0.035555,0.002483,0.047911,0.001724,0.0481,0.001687,0.034324,0.001003,0.106719,0.002307,0.26275,0.130859,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,force_tactile_gap,nominal_catalog,0.633333,0.094927,0.646696,0.003732,0.705559,0.095085,0.637859,0.009317,0.532698,0.005762,0.021094,0.002235,0.042554,0.001411,0.028666,0.001031,0.11121,0.002185,0.215726,0.0,0.138836,0.0,0.034974,0.001481,0.035513,0.002364,0.0299,0.002062,0.02517,0.00124,0.067342,0.002282,0.167735,0.111224,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,force_tactile_gap,task_shift,0.6,0.111045,0.626019,0.003511,0.667061,0.111039,0.627241,0.005363,0.519439,0.006716,0.027073,0.002936,0.053088,0.002039,0.02709,0.001633,0.114827,0.001316,0.221006,0.0,0.142556,0.0,0.034719,0.00167,0.03582,0.001745,0.033401,0.001314,0.027385,0.000962,0.080434,0.003215,0.15458,0.104184,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,force_tactile_gap,object_shift,0.55,0.098,0.610738,0.003653,0.615872,0.097411,0.628566,0.003657,0.513833,0.007785,0.027572,0.002326,0.054137,0.002318,0.0294,0.002441,0.117139,0.001764,0.223886,0.0,0.144596,0.0,0.03403,0.001419,0.039363,0.002047,0.034242,0.002298,0.029157,0.000868,0.082875,0.003864,0.25961,0.146348,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,force_tactile_gap,embodiment_shift,0.516667,0.123674,0.603675,0.003456,0.577562,0.123555,0.612305,0.004154,0.505686,0.00585,0.031248,0.002385,0.060687,0.002343,0.030968,0.001676,0.117918,0.002212,0.226286,0.0,0.146384,0.0,0.0348,0.001977,0.051749,0.001704,0.036034,0.001686,0.030768,0.001821,0.092247,0.003706,0.283986,0.135683,10
proposed_mechanism_coverage_audit_v4,robocasa_kitchen_manipulation,force_tactile_gap,mechanism_shift,0.55,0.049899,0.592075,0.004045,0.606864,0.049747,0.595304,0.003067,0.498187,0.005966,0.033991,0.003781,0.06541,0.002677,0.032374,0.0016,0.120892,0.002669,0.229166,0.0,0.148453,0.0,0.036594,0.001255,0.044285,0.002566,0.037314,0.00188,0.03175,0.001537,0.099235,0.004478,0.14673,0.07937,10
